Unnamed: 0.1;Unnamed: 0;article;vehicleClass;amount;points;Case ID;Activity;Resource;lastSent;notificationType;dismissal;expense;time:timestamp;label;relative_timestamp_from_start;relative_timestamp_from_previous_activity;concept:name;case:concept:name;case:label
14488;;;A;39.47392272949219;;GEN3857;Create Fine;;;;;;2010-09-05 22:37:30;regular;629197.5;0.0;Create Fine;GEN3857;regular
14489;;;A;39.47392272949219;;GEN3857;Payment;;;;;;2010-10-06 21:58:17;regular;629197.5;44600.78333333333;Payment;GEN3857;regular
14490;;;A;37.53575897216797;;GEN3858;Create Fine;;;;;;2011-06-23 06:19:38;regular;1047259.6333333332;0.0;Create Fine;GEN3858;regular
14491;;;A;37.53575897216797;;GEN3858;Payment;;;;;;2011-07-11 01:14:02;regular;1047259.6333333332;25614.4;Payment;GEN3858;regular
14492;;;A;37.09539794921875;;GEN3859;Create Fine;;;;;;2011-07-25 07:02:23;regular;1093382.3833333333;0.0;Create Fine;GEN3859;regular
14493;;;A;37.09539794921875;;GEN3859;Payment;;;;;;2011-08-06 04:57:01;regular;1093382.3833333333;17154.633333333335;Payment;GEN3859;regular
14494;;;A;45.99527740478516;;GEN3860;Create Fine;;;;;;2010-05-08 10:59:15;regular;455699.25;0.0;Create Fine;GEN3860;regular
14495;;;A;45.99527740478516;;GEN3860;Send Fine;;;;;;2010-07-29 16:14:33;regular;455699.25;118395.3;Send Fine;GEN3860;regular
14496;;;A;45.99527740478516;;GEN3860;Insert Fine Notification;;;;;;2010-08-16 21:03:51;regular;455699.25;26209.3;Insert Fine Notification;GEN3860;regular
14497;;;A;45.99527740478516;;GEN3860;Add penalty;;;;;;2010-10-14 06:43:03;regular;455699.25;84099.2;Add penalty;GEN3860;regular
14498;;;A;46.150970458984375;;GEN3861;Create Fine;;;;;;2010-07-20 02:04:23;regular;560284.3833333333;0.0;Create Fine;GEN3861;regular
14499;;;A;46.150970458984375;;GEN3861;Send Fine;;;;;;2010-10-13 12:01:28;regular;560284.3833333333;122997.08333333331;Send Fine;GEN3861;regular
14500;;;A;46.150970458984375;;GEN3861;Insert Fine Notification;;;;;;2010-10-31 09:36:45;regular;560284.3833333333;25775.283333333333;Insert Fine Notification;GEN3861;regular
14501;;;A;46.150970458984375;;GEN3861;Add penalty;;;;;;2010-12-28 22:50:55;regular;560284.3833333333;84314.16666666667;Add penalty;GEN3861;regular
14502;;;A;43.32915496826172;;GEN3862;Create Fine;;;;;;2010-04-06 15:58:45;regular;409918.75;0.0;Create Fine;GEN3862;regular
14503;;;A;43.32915496826172;;GEN3862;Send Fine;;;;;;2010-07-03 20:14:39;regular;409918.75;126975.9;Send Fine;GEN3862;regular
14504;;;A;43.32915496826172;;GEN3862;Insert Fine Notification;;;;;;2010-07-19 15:23:59;regular;409918.75;22749.33333333333;Insert Fine Notification;GEN3862;regular
14505;;;A;43.32915496826172;;GEN3862;Payment;;;;;;2010-08-15 01:28:34;regular;409918.75;38044.583333333336;Payment;GEN3862;regular
14506;;;A;43.32915496826172;;GEN3862;Add penalty;;;;;;2010-09-16 17:00:33;regular;409918.75;47011.98333333333;Add penalty;GEN3862;regular
14507;;;A;43.32915496826172;;GEN3862;Payment;;;;;;2011-01-11 08:49:36;regular;409918.75;167989.05;Payment;GEN3862;regular
14508;;;A;45.110084533691406;;GEN3863;Create Fine;;;;;;2010-04-24 02:06:23;regular;435006.38333333336;0.0;Create Fine;GEN3863;regular
14509;;;A;45.110084533691406;;GEN3863;Send Fine;;;;;;2010-07-15 14:03:51;regular;435006.38333333336;118797.46666666666;Send Fine;GEN3863;regular
14510;;;A;45.110084533691406;;GEN3863;Insert Fine Notification;;;;;;2010-08-02 13:43:57;regular;435006.38333333336;25900.1;Insert Fine Notification;GEN3863;regular
14511;;;A;45.110084533691406;;GEN3863;Add penalty;;;;;;2010-09-29 20:15:36;regular;435006.38333333336;83911.65;Add penalty;GEN3863;regular
14512;;;A;34.47649383544922;;GEN3864;Create Fine;;;;;;2011-07-24 17:27:51;regular;1092567.85;0.0;Create Fine;GEN3864;regular
14513;;;A;34.47649383544922;;GEN3864;Payment;;;;;;2011-08-05 10:11:31;regular;1092567.85;16843.666666666668;Payment;GEN3864;regular
14514;;;A;44.48181915283203;;GEN3865;Create Fine;;;;;;2011-04-02 23:56:08;regular;930236.1333333332;0.0;Create Fine;GEN3865;regular
14515;;;A;44.48181915283203;;GEN3865;Send Fine;;;;;;2011-07-07 07:11:44;regular;930236.1333333332;137235.6;Send Fine;GEN3865;regular
14516;;;A;44.48181915283203;;GEN3865;Insert Fine Notification;;;;;;2011-07-23 23:03:03;regular;930236.1333333332;23991.316666666666;Insert Fine Notification;GEN3865;regular
14517;;;A;44.48181915283203;;GEN3865;Add penalty;;;;;;2011-09-20 13:15:55;regular;930236.1333333332;84372.86666666667;Add penalty;GEN3865;regular
14518;;;A;45.23184585571289;;GEN3866;Create Fine;;;;;;2010-05-10 21:30:08;regular;459210.13333333336;0.0;Create Fine;GEN3866;regular
14519;;;A;45.23184585571289;;GEN3866;Send Fine;;;;;;2010-08-02 04:51:55;regular;459210.13333333336;119961.78333333334;Send Fine;GEN3866;regular
14520;;;A;45.23184585571289;;GEN3866;Insert Fine Notification;;;;;;2010-08-20 04:21:07;regular;459210.13333333336;25889.2;Insert Fine Notification;GEN3866;regular
14521;;;A;45.23184585571289;;GEN3866;Add penalty;;;;;;2010-10-17 14:04:19;regular;459210.13333333336;84103.2;Add penalty;GEN3866;regular
14522;;;A;44.53352355957031;;GEN3867;Create Fine;;;;;;2010-05-05 23:08:53;regular;452108.88333333336;0.0;Create Fine;GEN3867;regular
14523;;;A;44.53352355957031;;GEN3867;Send Fine;;;;;;2010-07-28 13:43:50;regular;452108.88333333336;120394.95;Send Fine;GEN3867;regular
14524;;;A;44.53352355957031;;GEN3867;Insert Fine Notification;;;;;;2010-08-15 22:41:55;regular;452108.88333333336;26458.08333333333;Insert Fine Notification;GEN3867;regular
14525;;;A;44.53352355957031;;GEN3867;Add penalty;;;;;;2010-10-13 11:54:20;regular;452108.88333333336;84312.41666666667;Add penalty;GEN3867;regular
14526;;;A;49.22872161865234;;GEN3868;Create Fine;;;;;;2010-04-25 23:57:08;regular;437757.13333333336;0.0;Create Fine;GEN3868;regular
14527;;;A;49.22872161865234;;GEN3868;Send Fine;;;;;;2010-07-16 07:38:50;regular;437757.13333333336;117101.7;Send Fine;GEN3868;regular
14528;;;A;49.22872161865234;;GEN3868;Insert Fine Notification;;;;;;2010-08-03 09:18:03;regular;437757.13333333336;26019.216666666667;Insert Fine Notification;GEN3868;regular
14529;;;A;49.22872161865234;;GEN3868;Add penalty;;;;;;2010-10-01 03:15:18;regular;437757.13333333336;84597.25;Add penalty;GEN3868;regular
14530;;;A;37.8931999206543;;GEN3869;Create Fine;;;;;;2011-06-03 08:28:08;regular;1018588.1333333332;0.0;Create Fine;GEN3869;regular
14531;;;A;37.8931999206543;;GEN3869;Payment;;;;;;2011-06-18 11:15:01;regular;1018588.1333333332;21766.88333333333;Payment;GEN3869;regular
14532;;;A;37.44853591918945;;GEN3870;Create Fine;;;;;;2011-06-25 05:14:53;regular;1050074.8833333333;0.0;Create Fine;GEN3870;regular
14533;;;A;37.44853591918945;;GEN3870;Payment;;;;;;2011-07-08 23:54:43;regular;1050074.8833333333;19839.83333333333;Payment;GEN3870;regular
14534;;;A;42.14025115966797;;GEN3871;Create Fine;;;;;;2010-03-23 11:50:45;regular;389510.75;0.0;Create Fine;GEN3871;regular
14535;;;A;42.14025115966797;;GEN3871;Send Fine;;;;;;2010-06-20 11:16:44;regular;389510.75;128125.98333333334;Send Fine;GEN3871;regular
14536;;;A;42.14025115966797;;GEN3871;Insert Fine Notification;;;;;;2010-07-06 01:56:10;regular;389510.75;22479.43333333333;Insert Fine Notification;GEN3871;regular
14537;;;A;42.14025115966797;;GEN3871;Payment;;;;;;2010-08-02 08:30:17;regular;389510.75;39274.11666666667;Payment;GEN3871;regular
14538;;;A;42.14025115966797;;GEN3871;Add penalty;;;;;;2010-09-04 15:43:39;regular;389510.75;47953.36666666667;Add penalty;GEN3871;regular
14539;;;A;42.14025115966797;;GEN3871;Payment;;;;;;2010-11-29 07:44:17;regular;389510.75;123360.63333333332;Payment;GEN3871;regular
14540;;;A;43.46620559692383;;GEN3872;Create Fine;;;;;;2009-10-08 05:40:38;regular;150100.63333333333;0.0;Create Fine;GEN3872;regular
14541;;;A;43.46620559692383;;GEN3872;Send Fine;;;;;;2009-12-10 06:34:50;regular;150100.63333333333;90774.2;Send Fine;GEN3872;regular
14542;;;A;43.46620559692383;;GEN3872;Payment;;;;;;2010-01-14 10:05:05;regular;150100.63333333333;50610.25;Payment;GEN3872;regular
14543;;;A;47.607872009277344;;GEN3873;Create Fine;;;;;;2010-09-23 18:03:15;regular;654843.25;0.0;Create Fine;GEN3873;regular
14544;;;A;47.607872009277344;;GEN3873;Send Fine;;;;;;2010-12-19 06:41:01;regular;654843.25;124597.76666666666;Send Fine;GEN3873;regular
14545;;;A;47.607872009277344;;GEN3873;Insert Fine Notification;;;;;;2011-01-02 04:26:46;regular;654843.25;20025.75;Insert Fine Notification;GEN3873;regular
14546;;;A;47.607872009277344;;GEN3873;Add penalty;;;;;;2011-03-01 08:16:18;regular;654843.25;83749.53333333334;Add penalty;GEN3873;regular
14547;;;A;47.607872009277344;;GEN3873;Payment;;;;;;2011-04-14 04:00:49;regular;654843.25;63104.51666666667;Payment;GEN3873;regular
14548;;;A;34.696563720703125;;GEN3874;Create Fine;;;;;;2011-07-26 23:34:08;regular;1095814.1333333333;0.0;Create Fine;GEN3874;regular
14549;;;A;34.696563720703125;;GEN3874;Payment;;;;;;2011-08-06 13:59:50;regular;1095814.1333333333;15265.7;Payment;GEN3874;regular
14550;;;A;45.71430969238281;;GEN3875;Create Fine;;;;;;2010-05-01 13:32:30;regular;445772.5;0.0;Create Fine;GEN3875;regular
14551;;;A;45.71430969238281;;GEN3875;Send Fine;;;;;;2010-07-23 09:15:49;regular;445772.5;119263.31666666668;Send Fine;GEN3875;regular
14552;;;A;45.71430969238281;;GEN3875;Insert Fine Notification;;;;;;2010-08-10 09:55:15;regular;445772.5;25959.43333333333;Insert Fine Notification;GEN3875;regular
14553;;;A;45.71430969238281;;GEN3875;Add penalty;;;;;;2010-10-07 14:30:13;regular;445772.5;83794.96666666666;Add penalty;GEN3875;regular
14554;;;A;45.2337760925293;;GEN3876;Create Fine;;;;;;2010-07-12 19:11:38;regular;549791.6333333333;0.0;Create Fine;GEN3876;regular
14555;;;A;45.2337760925293;;GEN3876;Send Fine;;;;;;2010-10-08 10:51:56;regular;549791.6333333333;126220.3;Send Fine;GEN3876;regular
14556;;;A;45.2337760925293;;GEN3876;Insert Fine Notification;;;;;;2010-10-26 05:10:24;regular;549791.6333333333;25578.466666666667;Insert Fine Notification;GEN3876;regular
14557;;;A;45.2337760925293;;GEN3876;Add penalty;;;;;;2010-12-23 22:16:59;regular;549791.6333333333;84546.58333333333;Add penalty;GEN3876;regular
14558;;;A;47.42368698120117;;GEN3877;Create Fine;;;;;;2011-01-16 10:31:38;regular;819991.6333333333;0.0;Create Fine;GEN3877;regular
14559;;;A;47.42368698120117;;GEN3877;Send Fine;;;;;;2011-04-19 03:10:55;regular;819991.6333333333;133479.28333333333;Send Fine;GEN3877;regular
14560;;;A;47.42368698120117;;GEN3877;Insert Fine Notification;;;;;;2011-05-04 07:17:12;regular;819991.6333333333;21846.283333333333;Insert Fine Notification;GEN3877;regular
14561;;;A;47.42368698120117;;GEN3877;Add penalty;;;;;;2011-07-01 12:28:56;regular;819991.6333333333;83831.73333333334;Add penalty;GEN3877;regular
14562;;;A;47.42368698120117;;GEN3877;Payment;;;;;;2011-10-26 02:06:18;regular;819991.6333333333;167857.36666666667;Payment;GEN3877;regular
14563;;;A;46.10233688354492;;GEN3878;Create Fine;;;;;;2010-05-23 13:29:56;regular;477449.93333333335;0.0;Create Fine;GEN3878;regular
14564;;;A;46.10233688354492;;GEN3878;Send Fine;;;;;;2010-08-15 05:21:02;regular;477449.93333333335;120471.1;Send Fine;GEN3878;regular
14565;;;A;46.10233688354492;;GEN3878;Insert Fine Notification;;;;;;2010-09-02 11:41:40;regular;477449.93333333335;26300.63333333333;Insert Fine Notification;GEN3878;regular
14566;;;A;46.10233688354492;;GEN3878;Add penalty;;;;;;2010-10-30 23:10:23;regular;477449.93333333335;84208.71666666666;Add penalty;GEN3878;regular
14567;;;A;46.24490737915039;;GEN3879;Create Fine;;;;;;2010-04-23 05:00:38;regular;433740.63333333336;0.0;Create Fine;GEN3879;regular
14568;;;A;46.24490737915039;;GEN3879;Send Fine;;;;;;2010-07-13 17:42:35;regular;433740.63333333336;117401.95;Send Fine;GEN3879;regular
14569;;;A;46.24490737915039;;GEN3879;Insert Fine Notification;;;;;;2010-07-31 18:16:54;regular;433740.63333333336;25954.316666666666;Insert Fine Notification;GEN3879;regular
14570;;;A;46.24490737915039;;GEN3879;Add penalty;;;;;;2010-09-28 01:04:59;regular;433740.63333333336;83928.08333333333;Add penalty;GEN3879;regular
14571;;;A;45.59231948852539;;GEN3880;Create Fine;;;;;;2010-05-01 10:26:38;regular;445586.63333333336;0.0;Create Fine;GEN3880;regular
14572;;;A;45.59231948852539;;GEN3880;Send Fine;;;;;;2010-07-22 19:51:34;regular;445586.63333333336;118644.93333333332;Send Fine;GEN3880;regular
14573;;;A;45.59231948852539;;GEN3880;Insert Fine Notification;;;;;;2010-08-09 18:29:10;regular;445586.63333333336;25837.6;Insert Fine Notification;GEN3880;regular
14574;;;A;45.59231948852539;;GEN3880;Add penalty;;;;;;2010-10-07 09:33:49;regular;445586.63333333336;84424.65;Add penalty;GEN3880;regular
14575;;;A;44.82571792602539;;GEN3881;Create Fine;;;;;;2010-04-13 03:23:45;regular;419243.75;0.0;Create Fine;GEN3881;regular
14576;;;A;44.82571792602539;;GEN3881;Send Fine;;;;;;2010-06-23 08:08:31;regular;419243.75;102524.76666666666;Send Fine;GEN3881;regular
14577;;;A;44.82571792602539;;GEN3881;Insert Fine Notification;;;;;;2010-07-14 08:23:37;regular;419243.75;30255.1;Insert Fine Notification;GEN3881;regular
14578;;;A;44.82571792602539;;GEN3881;Add penalty;;;;;;2010-09-09 22:32:01;regular;419243.75;82928.4;Add penalty;GEN3881;regular
14579;;;A;44.96800994873047;;GEN3882;Create Fine;;;;;;2010-07-28 01:47:08;regular;571787.1333333333;0.0;Create Fine;GEN3882;regular
14580;;;A;44.96800994873047;;GEN3882;Send Fine;;;;;;2010-10-23 00:10:42;regular;571787.1333333333;125183.56666666668;Send Fine;GEN3882;regular
14581;;;A;44.96800994873047;;GEN3882;Insert Fine Notification;;;;;;2010-11-10 10:38:53;regular;571787.1333333333;26548.18333333333;Insert Fine Notification;GEN3882;regular
14582;;;A;44.96800994873047;;GEN3882;Add penalty;;;;;;2011-01-07 22:09:02;regular;571787.1333333333;84210.15;Add penalty;GEN3882;regular
14583;;;A;34.31915283203125;;GEN3883;Create Fine;;;;;;2011-07-31 17:44:53;regular;1102664.8833333333;0.0;Create Fine;GEN3883;regular
14584;;;A;34.31915283203125;;GEN3883;Payment;;;;;;2011-08-11 05:17:03;regular;1102664.8833333333;15092.166666666666;Payment;GEN3883;regular
14585;;;A;44.54036712646485;;GEN3884;Create Fine;;;;;;2010-06-07 21:39:08;regular;499539.13333333336;0.0;Create Fine;GEN3884;regular
14586;;;A;44.54036712646485;;GEN3884;Send Fine;;;;;;2010-09-01 09:22:06;regular;499539.13333333336;123102.96666666666;Send Fine;GEN3884;regular
14587;;;A;44.54036712646485;;GEN3884;Insert Fine Notification;;;;;;2010-09-19 14:12:46;regular;499539.13333333336;26210.666666666668;Insert Fine Notification;GEN3884;regular
14588;;;A;44.54036712646485;;GEN3884;Add penalty;;;;;;2010-11-17 05:43:40;regular;499539.13333333336;84450.9;Add penalty;GEN3884;regular
14589;;;A;45.26436996459961;;GEN3885;Create Fine;;;;;;2010-05-09 21:47:45;regular;457787.75;0.0;Create Fine;GEN3885;regular
14590;;;A;45.26436996459961;;GEN3885;Send Fine;;;;;;2010-08-01 05:56:33;regular;457787.75;120008.8;Send Fine;GEN3885;regular
14591;;;A;45.26436996459961;;GEN3885;Insert Fine Notification;;;;;;2010-08-19 12:31:44;regular;457787.75;26315.18333333333;Insert Fine Notification;GEN3885;regular
14592;;;A;45.26436996459961;;GEN3885;Add penalty;;;;;;2010-10-17 01:14:22;regular;457787.75;84282.63333333333;Add penalty;GEN3885;regular
14593;;;A;43.47946166992188;;GEN3886;Create Fine;;;;;;2010-11-15 12:04:23;regular;730804.3833333333;0.0;Create Fine;GEN3886;regular
14594;;;A;43.47946166992188;;GEN3886;Send Fine;;;;;;2011-02-14 23:02:35;regular;730804.3833333333;131698.2;Send Fine;GEN3886;regular
14595;;;A;43.47946166992188;;GEN3886;Insert Fine Notification;;;;;;2011-03-04 06:06:58;regular;730804.3833333333;24904.38333333333;Insert Fine Notification;GEN3886;regular
14596;;;A;43.47946166992188;;GEN3886;Add penalty;;;;;;2011-05-01 17:55:06;regular;730804.3833333333;84228.13333333333;Add penalty;GEN3886;regular
14597;;;A;37.49250030517578;;GEN3887;Create Fine;;;;;;2011-07-19 14:58:23;regular;1085218.3833333333;0.0;Create Fine;GEN3887;regular
14598;;;A;37.49250030517578;;GEN3887;Payment;;;;;;2011-08-01 14:23:21;regular;1085218.3833333333;18684.966666666667;Payment;GEN3887;regular
14599;;;A;44.77280426025391;;GEN3888;Create Fine;;;;;;2010-04-30 21:35:45;regular;444815.75;0.0;Create Fine;GEN3888;regular
14600;;;A;44.77280426025391;;GEN3888;Send Fine;;;;;;2010-07-22 21:24:41;regular;444815.75;119508.93333333332;Send Fine;GEN3888;regular
14601;;;A;44.77280426025391;;GEN3888;Insert Fine Notification;;;;;;2010-08-09 23:45:25;regular;444815.75;26060.733333333334;Insert Fine Notification;GEN3888;regular
14602;;;A;44.77280426025391;;GEN3888;Add penalty;;;;;;2010-10-06 23:44:20;regular;444815.75;83518.91666666667;Add penalty;GEN3888;regular
14603;;;A;44.13128662109375;;GEN3889;Create Fine;;;;;;2010-05-21 13:51:15;regular;474591.25;0.0;Create Fine;GEN3889;regular
14604;;;A;44.13128662109375;;GEN3889;Send Fine;;;;;;2010-08-13 12:48:32;regular;474591.25;120897.28333333334;Send Fine;GEN3889;regular
14605;;;A;44.13128662109375;;GEN3889;Insert Fine Notification;;;;;;2010-08-31 17:59:05;regular;474591.25;26230.55;Insert Fine Notification;GEN3889;regular
14606;;;A;44.13128662109375;;GEN3889;Add penalty;;;;;;2010-10-29 06:47:35;regular;474591.25;84288.5;Add penalty;GEN3889;regular
14607;;;A;35.051170349121094;;GEN3890;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN3890;regular
14608;;;A;35.051170349121094;;GEN3890;Payment;;;;;;2011-08-08 19:30:34;regular;1099668.6333333333;14621.933333333332;Payment;GEN3890;regular
14609;;;A;44.8304328918457;;GEN3891;Create Fine;;;;;;2010-12-16 13:39:38;regular;775539.6333333333;0.0;Create Fine;GEN3891;regular
14610;;;A;44.8304328918457;;GEN3891;Send Fine;;;;;;2011-03-18 04:43:15;regular;775539.6333333333;131943.61666666667;Send Fine;GEN3891;regular
14611;;;A;44.8304328918457;;GEN3891;Insert Fine Notification;;;;;;2011-04-04 14:29:11;regular;775539.6333333333;25065.93333333333;Insert Fine Notification;GEN3891;regular
14612;;;A;44.8304328918457;;GEN3891;Add penalty;;;;;;2011-06-02 04:09:23;regular;775539.6333333333;84340.2;Add penalty;GEN3891;regular
14613;;;A;42.10503005981445;;GEN3892;Create Fine;;;;;;2011-07-08 11:18:23;regular;1069158.3833333333;0.0;Create Fine;GEN3892;regular
14614;;;A;42.10503005981445;;GEN3892;Send Fine;;;;;;2011-10-13 17:04:27;regular;1069158.3833333333;140026.06666666668;Send Fine;GEN3892;regular
14615;;;A;42.10503005981445;;GEN3892;Insert Fine Notification;;;;;;2011-10-28 04:21:18;regular;1069158.3833333333;20836.85;Insert Fine Notification;GEN3892;regular
14616;;;A;42.10503005981445;;GEN3892;Add penalty;;;;;;2011-12-24 23:05:48;regular;1069158.3833333333;83204.5;Add penalty;GEN3892;regular
14617;;;A;42.10503005981445;;GEN3892;Payment;;;;;;2012-06-05 13:06:19;regular;1069158.3833333333;235560.51666666663;Payment;GEN3892;regular
14618;;;A;34.95694351196289;;GEN3893;Create Fine;;;;;;2011-07-29 16:25:25;regular;1099705.4166666667;0.0;Create Fine;GEN3893;regular
14619;;;A;34.95694351196289;;GEN3893;Payment;;;;;;2011-08-08 06:19:01;regular;1099705.4166666667;13793.6;Payment;GEN3893;regular
14620;;;A;46.14001083374024;;GEN3894;Create Fine;;;;;;2010-04-29 15:45:45;regular;443025.75;0.0;Create Fine;GEN3894;regular
14621;;;A;46.14001083374024;;GEN3894;Send Fine;;;;;;2010-07-20 20:22:14;regular;443025.75;118356.48333333334;Send Fine;GEN3894;regular
14622;;;A;46.14001083374024;;GEN3894;Insert Fine Notification;;;;;;2010-08-07 23:42:46;regular;443025.75;26120.533333333333;Insert Fine Notification;GEN3894;regular
14623;;;A;46.14001083374024;;GEN3894;Add penalty;;;;;;2010-10-05 00:44:38;regular;443025.75;83581.86666666667;Add penalty;GEN3894;regular
14624;;;A;34.72708511352539;;GEN3895;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN3895;regular
14625;;;A;34.72708511352539;;GEN3895;Payment;;;;;;2011-08-09 05:16:57;regular;1099668.6333333333;15208.316666666668;Payment;GEN3895;regular
14626;;;A;35.41127014160156;;GEN3896;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN3896;regular
14627;;;A;35.41127014160156;;GEN3896;Payment;;;;;;2011-08-08 05:36:13;regular;1099668.6333333333;13787.583333333334;Payment;GEN3896;regular
14628;;;A;44.40422058105469;;GEN3897;Create Fine;;;;;;2010-05-16 05:33:53;regular;466893.88333333336;0.0;Create Fine;GEN3897;regular
14629;;;A;44.40422058105469;;GEN3897;Send Fine;;;;;;2010-08-06 20:48:37;regular;466893.88333333336;118994.73333333334;Send Fine;GEN3897;regular
14630;;;A;44.40422058105469;;GEN3897;Insert Fine Notification;;;;;;2010-08-25 00:34:50;regular;466893.88333333336;26146.216666666667;Insert Fine Notification;GEN3897;regular
